Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-10.0,[TCP:seq:1796860151]-drop-|,1,[-10]
-10.0,[TCP:reserved:2:4]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:ack:2746573051]-duplicate-|,1,[-10]
-10.0,[TCP:dataofs:6]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-wscale:corrupt},)-|[TCP:options-sack:]-duplicate-|[TCP:chksum:35711]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,[TCP:options-md5header:0fa232991130eb151e34f22384cfc01e]-tamper{TCP:options-uto:replace:6}-|,1,[-10]
-10.0,[TCP:options-altchksum:8]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:window:110:2]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-mss:61871]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:window:60]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-md5header:ff4c1cd4b8c4127fcdbcf4fe8344b47f:2]-fragment{tcp:-1:True}(,tamper{TCP:load:replace:})-|",1,[-10]
-10.0,[TCP:options-mss:39912]-drop-|,1,[-10]
-10.0,[TCP:sport:59519]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:ack:2746573051]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:reserved:4:0]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:d0ff0e89f12cb58633f9b1085133f4fa}(tamper{TCP:window:corrupt},)-|[TCP:dataofs:9]-drop-|",1,[-10]
-10.0,[TCP:options-mss:39912]-tamper{TCP:reserved:replace:7}-|,1,[-10]
-10.0,[TCP:seq:3531535483:4]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:reserved:1]-duplicate-|,1,[-10]
-10.0,[TCP:options-wscale:31]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:flags:A]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-altchksumopt:corrupt})-|[TCP:options-altchksum:227]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:ack:1160475595]-duplicate-|,1,[-10]
-10.0,[TCP:window:120]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-altchksumopt:corrupt})-|[TCP:options-altchksum:105]-tamper{TCP:chksum:corrupt}-|",1,[-10]
-10.0,[TCP:urgptr:7861]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:options-wscale:153:3]-duplicate-|,1,[-10]
-10.0,[TCP:dport:6860]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,[TCP:options-md5header:958e8e26595b0c28f9ae66f127a72ba0]-duplicate-|,1,[-10]
-10.0,[TCP:options-timestamp:1855649391]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-wscale:152]-tamper{TCP:chksum:replace:27087}-|,1,[-10]
-10.0,[TCP:flags:SA]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,[TCP:options-uto:135]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:options-uto:6]-drop-|,1,[-10]
-10.0,[TCP:flags:A]-tamper{TCP:reserved:replace:3}-|,1,[-10]
-10.0,[TCP:options-wscale:187]-duplicate-|,1,[-10]
-10.0,[TCP:seq:1120097433]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,[TCP:options-timestamp:775768781]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,[TCP:options-uto:232]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:options-wscale:22]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:window:130]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,[TCP:options-wscale:152]-|[TCP:options-sackok::1]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:window:10]-duplicate-|,1,[-10]
-10.0,[TCP:dataofs:15]-tamper{TCP:options-uto:replace:225}-|,1,[-10]
-10.0,"[TCP:dataofs:6]-tamper{TCP:dataofs:corrupt}(duplicate,)-|",1,[-10]
-10.0,[TCP:reserved:2:0]-drop-|,1,[-10]
-10.0,[TCP:sport:46541]-tamper{TCP:options-uto:replace:21}-|,1,[-10]
-10.0,[TCP:window:170]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:ack:516071385:2]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-mss:42867]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,[TCP:flags:FRPACN]-duplicate-|,1,[-10]
-10.0,[TCP:chksum:42109:3]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-altchksumopt:replace:},tamper{TCP:reserved:corrupt})-|[TCP:reserved:2]-tamper{TCP:urgptr:replace:3921}-|",1,[-10]
-10.0,[TCP:seq:2509093310]-tamper{TCP:options-wscale:replace:207}-|,1,[-10]
-10.0,[TCP:seq:853476429]-drop-|,1,[-10]
-10.0,[TCP:options-md5header:8128b7f65b480549f2bcf44b0047280d:3]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-altchksum:195:3]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,[TCP:dataofs:6]-duplicate-|,1,[-10]
-10.0,[TCP:chksum:40965]-tamper{TCP:ack:replace:1180959687}-|,1,[-10]
-10.0,[TCP:ack:2746573051]-tamper{TCP:ack:replace:1169644327}-|,1,[-10]
-10.0,[TCP:ack:4138776647]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:urgptr:23751]-tamper{TCP:sport:replace:60545}-|,1,[-10]
-10.0,[TCP:options-eol::0]-tamper{TCP:options-nop:corrupt}-|[TCP:window:30]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:ack:replace:19184949}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-mss:replace:9946},),)-|[TCP:urgptr:3242]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:seq:2578788121:0]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|[TCP:window:90]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:replace:3},tamper{TCP:options-altchksumopt:corrupt})-|[TCP:urgptr:23914]-tamper{TCP:dport:replace:50225}-|",1,[-10]
-10.0,"[TCP:options-eol::0]-tamper{TCP:options-nop:replace:}(duplicate(,duplicate),)-|[TCP:options-md5header:ceca9b7a5f88cb151e98c7bcc1e8f5d2]-tamper{TCP:chksum:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:dport:41499]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}-|[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}-|[TCP:chksum:37136:2]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(,fragment{tcp:32:False:48})-|[TCP:options-eol:]-fragment{tcp:41:True}-|[TCP:options-uto:209:4]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-timestamp:1687257088]-tamper{TCP:dport:replace:26483}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(duplicate,)-|[TCP:ack:3237925926]-tamper{TCP:chksum:replace:41261}-|",1,[-10]
-10.0,[TCP:dataofs:4:4]-tamper{TCP:flags:replace:S}-|,1,[-10]
-10.0,[TCP:options-nop::1]-duplicate-|[TCP:options-timestamp:3594842653:0]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:load::1]-|[TCP:options-sackok:]-duplicate-|,1,[-10]
-10.0,[TCP:dport:41730]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:reserved:1]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-eol:replace:}-|[TCP:dport:40931]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:flags:RPAUN]-duplicate-|,1,[-10]
-10.0,[TCP:load::1]-tamper{TCP:options-wscale:replace:44}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}(duplicate(fragment{tcp:-1:True},),)-|[TCP:urgptr:34185]-tamper{TCP:dport:replace:63401}-|",1,[-10]
-10.0,"[TCP:flags:PA:0]-duplicate(tamper{TCP:flags:corrupt},duplicate)-|[TCP:reserved:3]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::1]-tamper{TCP:ack:corrupt}-|[TCP:options-uto:117]-tamper{TCP:sport:replace:10527}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|[TCP:ack:1715563160]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:3340990755}(duplicate,)-|[TCP:flags:A]-tamper{TCP:options-nop:replace:}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-nop:replace:},)-|[TCP:load:o7a8ku8qtb]-tamper{TCP:options-md5header:corrupt}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-uto:160]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:209}(tamper{TCP:options-sack:replace:}(duplicate(,tamper{TCP:options-nop:corrupt}(drop,)),),)-|[TCP:window:50]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:17363}(tamper{TCP:options-sack:replace:}(duplicate(,tamper{TCP:options-nop:corrupt}),),)-|[TCP:options-altchksum:241]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:ack:replace:19184949}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-mss:replace:9946}(tamper{TCP:options-nop:replace:},),),)-|[TCP:sport:55649]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:37:False},)-|[TCP:seq:135838654:4]-tamper{TCP:dport:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:ack:corrupt},)-|[TCP:options-uto:27]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|[TCP:urgptr:52094:3]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:load:replace:gsinbri05z})-|[TCP:chksum:25538]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,"[TCP:options-nop:]-fragment{ip:-1:False:23}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-mss:replace:9946},),tamper{TCP:dport:corrupt})-|[TCP:flags:FSPAUEN]-tamper{TCP:options-altchksum:replace:104}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:flags:corrupt},)-|[TCP:window:130]-tamper{TCP:dataofs:replace:15}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:ack:corrupt})-|[TCP:options-wscale:116]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-uto:88:2]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,[TCP:flags:PA:0]-duplicate-|[TCP:options-mss:14324]-drop-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}-|[TCP:options-wscale:64]-tamper{TCP:ack:replace:436115709}-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(,tamper{TCP:options-md5header:replace:c8adda23fd5e6233db1015fa6a889640})-|[TCP:seq:3665620562]-tamper{TCP:options-sack:replace:}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-timestamp:3175196833:2]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-md5header:replace:6efbed1cbcaaef91c480c7a7b68a14d1}-|[TCP:options-mss:40886]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:window:corrupt}-|[TCP:sport:30499]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|[TCP:options-nop:]-tamper{TCP:options-wscale:corrupt}-|[TCP:flags:SAEC]-tamper{TCP:sport:replace:58536}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-wscale:replace:3}(duplicate(tamper{TCP:sport:corrupt},),),tamper{TCP:options-altchksumopt:corrupt})-|[TCP:options-md5header:c78c27ee4ad6a298daabca71d8ace798]-drop-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}(fragment{tcp:37:False},)-|[TCP:options-sack:]-tamper{TCP:options-sack:corrupt}-|[TCP:options-md5header:fabe1ec4d6999957ab7753b333218b6d]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-uto:replace:41},)-|[TCP:ack:3145166316]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-sackok:replace:}(duplicate,),)-|[TCP:dport:1848]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(duplicate,tamper{TCP:options-md5header:replace:c8adda23fd5e6233db1015fa6a889640})-|[TCP:options-sackok::0]-tamper{TCP:dport:replace:53256}-|",1,[-10]
-10.0,"[TCP:options-eol::0]-tamper{TCP:window:corrupt}-|[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:seq:replace:1823841820},)-|[TCP:window:90:0]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:seq:corrupt}-|[TCP:options-nop:]-fragment{tcp:-1:False}-|[TCP:seq:1499642390]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:4093817454}(tamper{TCP:options-timestamp:corrupt},)-|[TCP:window:180]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}-|[TCP:options-wscale:216]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:37589}(tamper{TCP:options-sack:replace:}(duplicate,),)-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}-|[TCP:options-altchksum:17]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-timestamp:corrupt}-|[TCP:chksum:60010]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-mss:replace:41598}-|[TCP:options-md5header:fe7f9d45672bcfa877267632efec716b]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}(tamper{TCP:options-wscale:corrupt},)-|[TCP:options-md5header:6715a2fa727523d523c60cd339c281fc:3]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:ack:replace:19184949}(tamper{TCP:reserved:replace:4},)-|[TCP:options-nop:]-|[TCP:reserved:2]-drop-|",1,[-10]
-10.0,"[TCP:dport:20625]-duplicate(,fragment{tcp:-1:False})-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-nop:replace:},fragment{tcp:-1:False})-|[TCP:flags:A]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}-|[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:replace:6}(duplicate,)-|[TCP:window:10]-tamper{TCP:options-mss:replace:2003}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|[TCP:options-nop:]-fragment{tcp:41:True}(,tamper{TCP:options-altchksumopt:replace:})-|[TCP:seq:1841289706]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:window:90]-tamper{TCP:chksum:replace:981}-|,1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:True}-|[TCP:options-wscale:19]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:ack:corrupt},)-|[TCP:options-mss:20593]-drop-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-timestamp:replace:1015030542})-|[TCP:urgptr:2979]-tamper{TCP:options-wscale:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|[TCP:options-nop:]-|[TCP:chksum:24543]-tamper{TCP:options-nop:replace:}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:dport:corrupt}-|[TCP:dataofs:9]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:ack:corrupt},)-|[TCP:urgptr:59852]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:ack:corrupt}-|[TCP:options-altchksum:127]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-nop:replace:},fragment{tcp:-1:False})-|[TCP:options-md5header:73157022c4977a30e76bcae895abafdf]-tamper{TCP:options-eol:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}-|[TCP:options-nop:]-fragment{tcp:-1:False:5}(duplicate,fragment{tcp:-1:False})-|[TCP:urgptr:33351:2]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-sackok:replace:}(duplicate(,tamper{TCP:options-nop:corrupt}),),)-|[TCP:options-mss:29724]-tamper{TCP:options-mss:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:dport:replace:34350}(duplicate,)-|[TCP:options-nop:]-duplicate-|[TCP:options-mss:35153]-tamper{TCP:seq:replace:1463773746}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-altchksum:16]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:101}-|[TCP:options-timestamp:784337194]-drop-|,1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:49:False}-|[TCP:ack:1858976875]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate,)-|[TCP:urgptr:64973]-tamper{TCP:seq:corrupt}-|",1,[-10]
-10.0,"[TCP:flags:PA:0]-tamper{TCP:ack:replace:19184949}(tamper{TCP:dport:replace:63899}(tamper{TCP:urgptr:replace:4950},),)-|[TCP:options-md5header:cf10c7a51bc08083bfdcdd436ab60a19]-duplicate-|",1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:dport:15414:0]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(,duplicate(,tamper{TCP:options-mss:corrupt}))-|[TCP:dataofs:2]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:urgptr:5679]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-altchksum:replace:164}(tamper{TCP:reserved:replace:5},),fragment{tcp:-1:False})-|[TCP:options-uto:57]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-nop:corrupt},)-|[TCP:chksum:59956]-drop-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}(duplicate,)-|[TCP:reserved:6:2]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:window:corrupt},)-|[TCP:window:90:4]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-uto:corrupt}(tamper{TCP:options-sack:replace:},)-|[TCP:options-uto:0]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:ack:replace:19184949}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:False},),)-|[TCP:flags:P:2]-tamper{TCP:sport:replace:1310}-|",1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:ack:4139507007]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}-|[TCP:ack:2988498062]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{ip:-1:True}(,tamper{TCP:options-altchksumopt:replace:})-|[TCP:options-sackok::0]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}-|[TCP:options-nop:]-fragment{tcp:-1:False:5}(duplicate,fragment{tcp:-1:False})-|[TCP:chksum:12120:0]-tamper{TCP:load:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:chksum:27958]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(duplicate,)-|[TCP:dataofs:4]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}(duplicate(duplicate,),)-|[TCP:dataofs:8]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-mss:replace:35289}(tamper{TCP:window:replace:170}(fragment{tcp:-1:False},),)-|[TCP:ack:3097721438]-duplicate-|",1,[-10]
-10.0,[TCP:window:100]-tamper{TCP:options-eol:corrupt}-|[TCP:options-wscale:44]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-altchksum:254]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:ack:replace:19184949}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-mss:replace:9946},),),)-|[TCP:options-altchksum:231]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:-1:False})-|[TCP:seq:1456112611]-tamper{TCP:dport:replace:45033}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:62574}-|[TCP:seq:2236168514]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:flags:PA:0]-tamper{TCP:window:corrupt}(duplicate(duplicate,),)-|[TCP:seq:1281709311]-tamper{TCP:options-uto:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:ack:corrupt}(tamper{TCP:chksum:corrupt},)-|[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}-|[TCP:options-timestamp:710361160]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(duplicate,)-|[TCP:load:arhiaeu22u]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:9:False}(,fragment{tcp:32:False:48}(,tamper{TCP:flags:replace:SUE}))-|[TCP:options-eol:]-duplicate(duplicate,)-|[TCP:urgptr:35003]-tamper{TCP:urgptr:replace:3417}-|",1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:56:True}-|[TCP:options-altchksum:228]-tamper{TCP:window:replace:40}-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-altchksumopt:replace:},fragment{tcp:-1:False})-|[TCP:chksum:56715]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(,duplicate(tamper{TCP:options-uto:corrupt},tamper{TCP:options-mss:corrupt}))-|[TCP:chksum:23087]-tamper{TCP:options-altchksumopt:replace:}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:ack:replace:19184949}(tamper{TCP:options-mss:replace:9946}(tamper{TCP:options-eol:corrupt},),)-|[TCP:load:]-drop-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:window:140]-duplicate-|,1,[-10]
-10.0,[TCP:flags:PA:0]-tamper{TCP:options-sack:corrupt}-|[TCP:options-mss:31216]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:options-md5header:bcc879c71dfc9b33a3960d880c8b19ee]-tamper{TCP:reserved:corrupt}-|,1,[-10]
-10.0,[TCP:ack:3249849628]-tamper{TCP:options-sackok:replace:}-|[TCP:options-nop:]-duplicate-|[TCP:options-wscale:185]-tamper{TCP:options-wscale:replace:8}-|,1,[-10]
-10.0,[TCP:flags:SA:4]-tamper{TCP:load:replace:}-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate-|[TCP:options-nop:]-tamper{TCP:options-mss:replace:48047}(tamper{TCP:load:corrupt},)-|[TCP:flags:FA]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(duplicate,)-|[TCP:options-nop:]-|[TCP:options-uto:140:0]-tamper{TCP:seq:replace:963703389}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate-|[TCP:options-nop:]-tamper{TCP:options-mss:replace:48047}(tamper{TCP:reserved:corrupt},)-|[TCP:options-nop:]-duplicate-|[TCP:chksum:32501]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:47}(tamper{TCP:load:replace:},)-|[TCP:options-uto:220]-tamper{TCP:options-wscale:replace:27}-|",1,[-10]
-10.0,[TCP:flags:PA:0]-duplicate-|[TCP:options-uto:236]-fragment{tcp:-1:False}-|,1,[-10]
