Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-sackok::0]-|,1,[-1000]
0.0,[TCP:options-altchksumopt:]-|[TCP:options-eol:]-duplicate-|[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False}(fragment{tcp:-1:True},fragment{tcp:-1:False}),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:dport:replace:15390})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:dport:replace:58791},)-|",1,[0]
0.0,[TCP:options-sack:]-fragment{tcp:12:True:43}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:35:True:17}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:corrupt}(duplicate(fragment{ip:-1:False:7},),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:urgptr:replace:46400})-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-altchksumopt:replace:},fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:2897545372}-|[TCP:options-wscale:107]-tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:True}(tamper{TCP:window:replace:20},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:replace:18}(tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:dport:replace:14564},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:ack:corrupt}(tamper{TCP:options-nop:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:36:False:18}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(duplicate(,duplicate(tamper{TCP:reserved:replace:7},)),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:56716}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:25}(tamper{TCP:chksum:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate)-|[TCP:load:]-duplicate(duplicate,)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:57:True:21}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:12:False:22}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:reserved:replace:7}(fragment{tcp:18:True}(tamper{TCP:options-timestamp:replace:3090851726},),),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:sport:corrupt})-|[TCP:options-eol:]-duplicate-|[TCP:options-sackok:]-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True}(,tamper{TCP:seq:replace:1992910345})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:True})-|[TCP:options-eol:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(drop,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:replace:2110512287}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-sack:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:chksum:replace:63866},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:flags:replace:FSPAC},)-|",1,[0]
0.0,"[TCP:flags:PA]-duplicate(tamper{TCP:options-wscale:replace:157}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate-|[TCP:options-eol:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:ack:replace:2143472892},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}-|[TCP:options-nop:]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False},fragment{tcp:-1:False}(fragment{tcp:-1:False},))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}(fragment{tcp:-1:False}(fragment{tcp:-1:True},drop),)-|[TCP:options-wscale:47]-tamper{TCP:urgptr:replace:26625}-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:flags:corrupt},tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(duplicate(fragment{tcp:-1:True},fragment{tcp:-1:True}),drop)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,)-|[TCP:options-eol:]-duplicate(,fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:reserved:replace:7}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:10}-|[TCP:reserved:0]-duplicate(,tamper{TCP:options-altchksumopt:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(drop,duplicate(drop,fragment{tcp:-1:False:10}(,tamper{TCP:load:replace:__DNS_REQUEST__})))-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dport:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-sackok:]-tamper{TCP:reserved:replace:2}(duplicate,)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,drop)-|",1,[0]
0.0,[TCP:flags:PA]-fragment{tcp:17:True:8}-|,1,[0]
0.0,"[TCP:reserved:0:0]-duplicate(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:seq:corrupt}(fragment{ip:-1:False},))-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{tcp:7:False}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:replace:13}(fragment{tcp:-1:False}(tamper{TCP:load:corrupt},),)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{ip:7:False}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:chksum:replace:62870})-|[TCP:options-eol:]-duplicate(tamper{TCP:options-nop:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:2}-|[TCP:options-eol:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:False},)-|[TCP:options-eol:]-fragment{tcp:-1:False}(fragment{ip:-1:False},tamper{TCP:dataofs:replace:1})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:window:corrupt},fragment{tcp:-1:True})-|[TCP:options-altchksumopt:]-|",1,[0]
0.0,"[TCP:options-eol:]-|[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:dataofs:corrupt})-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|[TCP:flags:FSPC]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:reserved:0:0]-duplicate(tamper{TCP:options-wscale:replace:157},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-nop:replace:},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:35:True:17}(,duplicate(duplicate,))-|[TCP:options-eol:]-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:2897545372}-|[TCP:options-wscale:107]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:flags:FSPC]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-md5header:replace:c2b4b15dc5704ccedca930c48eefb4f6}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:41:True:2}(tamper{TCP:load:replace:o1c4qchql3},)-|",1,[0]
0.0,"[TCP:dport:36106]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-sackok:replace:},)-|[TCP:options-sack:]-duplicate-|[TCP:options-nop:]-fragment{tcp:-1:False}-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:0}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}(duplicate,)-|[TCP:options-altchksumopt:]-duplicate(tamper{TCP:flags:replace:FSRPN},)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:-1:False}(fragment{tcp:-1:False},fragment{tcp:-1:False}))-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:28:True:49}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:options-eol:corrupt},tamper{TCP:load:corrupt}(tamper{TCP:options-nop:replace:}(duplicate,),))-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(duplicate(duplicate,),)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:32:False:16}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:42603}-|[TCP:options-eol:]-duplicate(,tamper{TCP:dataofs:replace:3})-|[TCP:options-sackok:]-fragment{tcp:-1:False}-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-eol:replace:}-|[TCP:options-eol:]-|[TCP:options-nop:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:reserved:replace:7}(duplicate,),)-|[TCP:reserved:0]-tamper{TCP:options-md5header:corrupt}-|",1,[0]
0.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-sackok:]-drop-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:46:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:chksum:replace:63866},drop)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False}(duplicate(,tamper{TCP:options-wscale:corrupt}),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False},tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:ack:replace:2897545372},)-|[TCP:options-wscale:107]-tamper{TCP:options-sack:corrupt}-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-|[TCP:options-eol:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-timestamp:replace:1626141765},)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:False}-|[TCP:options-eol:]-tamper{TCP:options-eol:replace:}(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:False:16}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:36:False:17}(,duplicate(duplicate,))-|[TCP:options-eol:]-tamper{TCP:chksum:replace:19869}-|[TCP:options-eol::0]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:reserved:replace:2},)-|[TCP:options-altchksumopt:]-|[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:4252700368}-|",1,[0]
0.0,[TCP:dport:36106]-tamper{TCP:options-altchksumopt:corrupt}-|[TCP:options-sack:]-duplicate-|[TCP:options-nop:]-fragment{tcp:-1:False:27}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|[TCP:reserved:0]-duplicate-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|[TCP:options-eol:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate-|[TCP:sport:34880]-duplicate(,tamper{TCP:dport:corrupt})-|",1,[0]
0.0,[TCP:flags:PA]-fragment{tcp:37:False:5}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:11325}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:80}(tamper{TCP:flags:replace:},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:dport:replace:15390}(fragment{tcp:-1:True},))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-nop:]-duplicate(,duplicate)-|",1,[0]
0.0,[TCP:options-wscale:66:0]-tamper{TCP:flags:replace:S}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:8:False:4}(fragment{ip:46:True:23}(tamper{TCP:ack:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:ack:replace:2897545372})-|[TCP:options-wscale:107]-tamper{TCP:options-sack:corrupt}-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:6:False}-|[TCP:options-sackok:]-duplicate-|,1,[0]
0.0,[TCP:options-wscale:90]-fragment{tcp:42:True:21}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:41:True:2}(,tamper{TCP:options-mss:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-md5header:replace:e16afceb316996918c96e7dcdb7fe45f}(duplicate(duplicate,tamper{TCP:dport:replace:58791}(tamper{TCP:dport:replace:26098},)),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,)-|[TCP:options-eol:]-tamper{TCP:load:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,"[TCP:options-md5header:ebee7ff5b76fd8684323866e9e8ec76f]-tamper{TCP:ack:corrupt}(tamper{TCP:options-md5header:replace:06cbdfe697c8de9814172b6fc56e39cd},)-|",1,[0]
0.0,"[TCP:options-sack::0]-duplicate(drop,tamper{TCP:urgptr:replace:20475}(tamper{TCP:seq:corrupt}(tamper{TCP:sport:corrupt}(fragment{tcp:-1:False},),),))-|",1,[0]
0.0,"[TCP:options-eol::0]-duplicate(,duplicate(duplicate,))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-|[TCP:options-eol:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(tamper{TCP:ack:replace:2143472892},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,duplicate(tamper{TCP:reserved:replace:7},))-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:chksum:replace:1493}(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:43:False:21}-|,1,[0]
0.0,"[TCP:load:__HTTP_REQUEST__:4]-duplicate(tamper{TCP:ack:replace:2110512287},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{ip:-1:False:39},fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:replace:197}(duplicate,)-|[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:flags:replace:FSRPN})-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,[TCP:reserved:0:0]-tamper{TCP:options-wscale:replace:177}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True},)-|[TCP:options-eol:]-duplicate(tamper{TCP:ack:corrupt},)-|[TCP:options-sackok:]-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:56716}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:flags:replace:FSPAC},tamper{TCP:load:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(tamper{TCP:reserved:replace:7},),)-|[TCP:options-eol:]-duplicate(,tamper{TCP:seq:corrupt}(drop,))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:reserved:replace:1})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:False}(tamper{TCP:options-sackok:replace:},duplicate))-|[TCP:load:]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-nop:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-wscale:replace:157}(duplicate,))-|",1,[0]
0.0,"[TCP:flags:PA]-tamper{TCP:dport:corrupt}(duplicate(drop,),)-|",1,[0]
0.0,[TCP:reserved:0]-tamper{TCP:options-uto:replace:179}-|[TCP:options-eol::1]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(duplicate(tamper{TCP:chksum:replace:63866},),),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:chksum:corrupt}-|,1,[0]
0.0,[TCP:reserved:0:0]-tamper{TCP:options-timestamp:replace:2293723716}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(fragment{tcp:-1:True},drop)-|[TCP:options-wscale:47]-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:seq:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:seq:corrupt}(tamper{TCP:options-uto:replace:92},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate(duplicate,),)-|[TCP:options-eol:]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate(fragment{tcp:-1:True}(,fragment{tcp:-1:True}),fragment{tcp:-1:True}),drop)-|",1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:50:True:25}(fragment{tcp:-1:True:12},fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,fragment{tcp:-1:True})-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:59:False:21}-|,1,[0]
0.0,[TCP:seq:1115050672]-tamper{TCP:options-wscale:replace:213}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-sack::0]-duplicate(drop,tamper{TCP:urgptr:replace:20475}(tamper{TCP:sport:corrupt},))-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:replace:7}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:-1:False}(,fragment{tcp:-1:False}))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:-1:False}(fragment{tcp:18:True:9},fragment{tcp:-1:False}))-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{tcp:-1:True}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:17:True:8}-|[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:1}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False},tamper{TCP:reserved:replace:6})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:options-uto:corrupt},)-|",1,[0]
0.0,[TCP:flags:PA]-fragment{ip:44:True:30}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:41:True:2}(tamper{TCP:load:replace:o1c4qchql3},tamper{TCP:options-altchksum:replace:173})-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:flags:replace:FSPAC},tamper{TCP:sport:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(tamper{TCP:ack:replace:4075820764}(duplicate(,tamper{TCP:options-wscale:corrupt}),),fragment{tcp:-1:True})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate)-|[TCP:options-eol::0]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:flags:replace:FSRPN},)-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:flags:replace:FSPAC})-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True:12}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate-|[TCP:ack:1306536983]-duplicate(,tamper{TCP:dport:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(duplicate(tamper{TCP:options-wscale:corrupt},),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-|[TCP:options-sack:]-tamper{TCP:options-md5header:replace:c2b4b15dc5704ccedca930c48eefb4f6}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:options-wscale:corrupt})-|[TCP:options-sackok:]-duplicate-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(,tamper{TCP:flags:corrupt}),fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:15}-|[TCP:options-eol:]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:35:True:17}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:80}(duplicate(,tamper{TCP:flags:replace:}),)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:36:False:17}(,duplicate(duplicate,))-|[TCP:options-eol:]-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:replace:80}(duplicate(tamper{TCP:flags:replace:},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-sackok:replace:})-|[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False:5}-|[TCP:options-nop:]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}-|[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:dataofs:replace:8})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(duplicate,)-|",1,[0]
0.0,"[TCP:load:__DNS_REQUEST__:2]-tamper{TCP:ack:replace:2897545372}(drop,)-|",1,[0]
0.0,[TCP:options-eol::0]-fragment{tcp:-1:True:5}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(drop,)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:chksum:replace:33416})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:3}-|[TCP:options-eol:]-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:7:False:3}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:corrupt}-|[TCP:options-eol:]-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:30}(,duplicate(duplicate,))-|[TCP:options-eol:]-duplicate-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:dport:replace:54193}-|,1,[0]
0.0,"[TCP:options-sackok:]-|[TCP:options-sackok:]-fragment{tcp:36:False:17}(,duplicate(,duplicate))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:corrupt}-|[TCP:options-eol:]-duplicate(,tamper{TCP:dport:corrupt})-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True:5},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate)-|[TCP:load:]-duplicate(duplicate,tamper{TCP:options-sackok:replace:})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}(tamper{TCP:options-sackok:corrupt},)-|[TCP:options-nop:]-|",1,[0]
0.0,"[TCP:reserved:0:0]-duplicate(fragment{tcp:-1:False:19},)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{ip:27:False:21}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:12:False:22}(fragment{ip:-1:True:42},)-|",1,[0]
0.0,[TCP:options-timestamp:2956135563]-fragment{tcp:-1:False:46}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:ack:replace:2897545372}(duplicate,)-|[TCP:options-wscale:107]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:7:False:3},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:63866}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:options-timestamp:replace:3064186548})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:dataofs:corrupt}-|[TCP:options-nop:]-duplicate-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|[TCP:options-eol:]-duplicate(tamper{TCP:dataofs:replace:3}(tamper{TCP:chksum:replace:53425},),)-|[TCP:options-sackok:]-fragment{tcp:-1:True}-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:corrupt}-|[TCP:options-eol:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-mss:replace:60635}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-sackok:replace:}(duplicate,))-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:18:False}-|,1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:28:True}(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,[TCP:reserved:0:0]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:30:False:17}(,duplicate(duplicate,))-|[TCP:options-eol:]-|",1,[0]
